MEGFR,TipoTerminal,DDI,UnidadeFuncional,Entidade,RadioUserAlias,COD_EQUIPA,Estado,NUTSIII,Indicativo_Operacional_Radio,Ligado_Meios_v1
FSBF,Portatil,1260650,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PRN2.2 NC,FSBF PRN02,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260651,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PRN1.3 NC,FSBF PRN01,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260652,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PRN2.3 NC,FSBF PRN02,1,NULL,NULL,Ligado (DDI)
FSBF,Portatil,1260653,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MG 1.1 NC,FSBF MG01,1,Região de Leiria,NULL,Ligado (DDI)
FSBF,Portatil,1260654,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MG 1.2 NC,FSBF MG01,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260655,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MG 1.3 NC,FSBF MG01,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260656,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF STR 1.1 NC,FSBF STR01,1,Lezíria do Tejo,NULL,Ligado (DDI)
FSBF,Portatil,1260657,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF STR 1.2 NC,FSBF STR01,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260658,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF STR 1.3 NC,FSBF STR01,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260659,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF STR 2.1 NC,FSBF STR02,1,Lezíria do Tejo,NULL,Ligado (DDI)
FSBF,Portatil,1260660,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF STR 2.2 NC,FSBF STR02,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260661,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF STR 2.3 NC,FSBF STR02,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260662,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 1.1 NC,FSBF PTG01,1,Alto Alentejo,NULL,Ligado (DDI)
FSBF,Portatil,1260663,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 1.2 NC,FSBF PTG01,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260664,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 3.1 NC,FSBF PTG03,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260665,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 2.1 NC,FSBF PTG02,1,Alto Alentejo,NULL,Ligado (DDI)
FSBF,Portatil,1260666,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 2.2 NC,FSBF PTG02,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260667,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 2.3 NC,FSBF PTG02,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260668,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 1.3 NC,FSBF PTG01,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260669,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 3.2 NC,FSBF PTG03,1,NULL,NULL,Ligado (DDI)
FSBF,Portatil,1260670,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 3.3 NC,FSBF PTG03,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260671,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 4.1 NC,FSBF PTG04,1,NULL,NULL,Ligado (DDI)
FSBF,Portatil,1260672,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 4.2 NC,FSBF PTG04,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260673,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PTG 4.3 NC,FSBF PTG04,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260674,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF LOU 1.1 NC,FSBF LOU01,1,Algarve,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260675,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF LOU 2.1 NC,FSBF LOU02,1,NULL,NULL,Ligado (DDI)
FSBF,Portatil,1260676,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF LOU 1.3 NC,FSBF LOU01,1,NULL,NULL,Ligado (DDI)
FSBF,Portatil,1260677,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF LOU 1.2 NC,FSBF LOU01,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260678,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF LOU 2.2 NC,FSBF LOU02,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260679,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF LOU 2.3 NC,FSBF LOU02,1,NULL,NULL,Ligado (COD_EQUIPA)
FSBF,Portatil,1260680,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR01 NC,MR01,1,Ave,NULL,NÃO ligado
FSBF,Portatil,1260681,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR02 NC,MR02,1,Alto Tâmega e Barroso,NULL,NÃO ligado
FSBF,Portatil,1260682,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR03 NC,MR03,1,Beiras e Serra da Estrela,NULL,NÃO ligado
FSBF,Portatil,1260683,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR04 NC,MR04,1,Região de Coimbra,NULL,NÃO ligado
FSBF,Portatil,1260684,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR05 NC,MR05,1,Beiras e Serra da Estrela,NULL,NÃO ligado
FSBF,Portatil,1260685,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR06 NC,MR06,1,Viseu Dão Lafões,NULL,NÃO ligado
FSBF,Portatil,1260686,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR07 NC,MR07,1,Lezíria do Tejo,NULL,NÃO ligado
FSBF,Portatil,1260687,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR08 NC,MR08,1,Alto Alentejo,NULL,NÃO ligado
FSBF,Portatil,1260688,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR09 NC,MR09,1,Lezíria do Tejo,NULL,NÃO ligado
FSBF,Portatil,1260689,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR10 NC,MR10,1,Algarve,NULL,NÃO ligado
FSBF,Portatil,1260690,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR11 NC,MR11,1,Algarve,NULL,NÃO ligado
FSBF,Portatil,1260691,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR12 NC,MR12,1,Ave,NULL,NÃO ligado
FSBF,Portatil,1260692,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR13 NC,MR13,1,Viseu Dão Lafões,NULL,NÃO ligado
FSBF,Portatil,1260693,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR14 NC,MR14,1,Beiras e Serra da Estrela,NULL,NÃO ligado
FSBF,Portatil,1260695,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR16 NC,MR16,1,Região de Coimbra,NULL,NÃO ligado
FSBF,Portatil,1260696,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR17 NC,MR17,1,Região de Coimbra,NULL,NÃO ligado
FSBF,Portatil,1260697,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR18 NC,MR18,1,Alentejo Central,NULL,NÃO ligado
FSBF,Portatil,1260698,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR19 NC,MR19,1,Alentejo Central,NULL,NÃO ligado
FSBF,Portatil,1260699,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR20 NC,MR20,1,Lezíria do Tejo,NULL,NÃO ligado
FSBF,Portatil,1260700,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR21 NC,MR21,1,Região de Leiria,NULL,NÃO ligado
FSBF,Portatil,1260701,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR22 NC,MR22,1,Terras de Trás-os-Montes,NULL,NÃO ligado
FSBF,Viatura,1260702,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PM01 NC,FSBF PM01,1,NULL,NULL,NÃO ligado
FSBF,Viatura,1260703,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PM02 NC,FSBF PM02,1,NULL,NULL,NÃO ligado
FSBF,Viatura,1260704,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF PM03 NC,FSBF PM03,1,NULL,NULL,NÃO ligado
VN,Viatura,1260705,Parque Natural Serra Aires e Candeeiros,VN,SF 3VN05 LT,SF 3VN05,1,Lezíria do Tejo,NULL,Ligado (DDI)
VN,Portatil,1260706,Parque Natural Serra Aires e Candeeiros,VN,SF 3VN04 LT,SF 3VN04,1,Lezíria do Tejo,NULL,Ligado (DDI)
VN,Portatil,1260707,Parque Natural Serra Aires e Candeeiros,VN,SF 3VN06 LT,SF 3VN06,1,Lezíria do Tejo,NULL,Ligado (DDI)
VN,Viatura,1260708,Parque Natural Sintra Cascais,VN,SF 3VN01 GL,SF 3VN01,1,Grande Lisboa,NULL,Ligado (DDI)
VN,Portatil,1260709,Parque Natural da Arrábida,VN,SF 3VN02 GL,SF 3VN02,1,Península de Setúbal,NULL,Ligado (DDI)
VN,Portatil,1260710,Parque Natural da Arrábida,VN,SF 3VN07 GL,SF 3VN07,1,Península de Setúbal,NULL,Ligado (DDI)
VN,Portatil,1260711,Paisagem Protegida da Arriba Fóssil da Costa da Caparica,VN,SF 3VN11 GL,SF 3VN11,1,Península de Setúbal,NULL,Ligado (DDI)
VN,Portatil,1260712,Reserva Natural do Estuário do Tejo,VN,SF 3VN10 GL,SF 3VN10,1,Área Metropolitana de Lisboa,NULL,Ligado (DDI)
VN,Portatil,1260713,Reserva Natural do Paul do Boquilobo,VN,SF 3VN12 LT,SF 3VN12,1,Lezíria do Tejo,NULL,Ligado (DDI)
FSBF,Portatil,1260714,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR23 NC,MR23,1,NULL,NULL,NÃO ligado
FSBF,Portatil,1260715,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF MR24 NC,MR24,1,NULL,NULL,NÃO ligado
VN,Portatil,1260723,Unidade de Coordenação Nacional de Vigilância Preventiva e Fiscalização,VN,SF UCNVPF NC,SF UCNVPF,1,NULL,NULL,NÃO ligado
VN,Portatil,1260724,chefe de DVPF - Norte,VN,SF VN N NC,SF VN N,1,NULL,NULL,NÃO ligado
VN,Portatil,1260725,chefe de DVPF - Centro,VN,SF VN C NC,SF VN C ,1,NULL,NULL,NÃO ligado
VN,Portatil,1260727,chefe de DVPF - Alentejo,VN,SF VN ALT NC,SF VN ALT,1,NULL,NULL,NÃO ligado
VN,Portatil,1260728,chefe de DVPF - Algarve,VN,SF VN ALG NC,SF VN ALG,1,NULL,NULL,NÃO ligado
VN,Viatura,1260729,Parque Natural da Arrábida,VN,SF 3VN03 GL,SF 3VN03,1,Península de Setúbal,NULL,Ligado (DDI)
CNAF,Portatil,1260730,ICNF - Lisboa e Vale do Tejo,CNAF,SF CNAF38 LT,CNAF 38,1,Lezíria do Tejo,CNAF_TRINTA_E_OITO_VIRTUDES,Ligado (DDI)
CNAF,Portatil,1260731,Mata Nacional do Escaroupim,CNAF,SF CNAF45 LT,CNAF 45,1,Lezíria do Tejo,CNAF_QUARENTA_E_CINCO_ESCAROUPIM,Ligado (DDI)
CNAF,Viatura,1260732,Mata Nacional do Escaroupim,CNAF,SF CNAF45.2 LT,CNAF 45,1,Alto Minho,CNAF_QUARENTA_E_CINCO_ESCAROUPIM,Ligado (DDI)
FSBF,Portatil,1260733,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER1 NC,OPER1,1,NULL,NULL,NÃO ligado
FSBF,Portatil,1260734,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER2 NC,OPER2,1,Oeste,NULL,NÃO ligado
FSBF,Portatil,1260735,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER3 NC,OPER3,1,Oeste,NULL,NÃO ligado
FSBF,Portatil,1260736,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER4 NC,OPER4,1,Oeste,NULL,NÃO ligado
FSBF,Portatil,1260737,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER5 NC,OPER5,1,Médio Tejo,NULL,NÃO ligado
FSBF,Portatil,1260738,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER6 NC,OPER6,1,Médio Tejo,NULL,NÃO ligado
FSBF,Portatil,1260739,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER7 NC,OPER7,1,Lezíria do Tejo,NULL,NÃO ligado
FSBF,Portatil,1260740,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER8 NC,OPER8,1,Alto Alentejo,NULL,NÃO ligado
FSBF,Portatil,1260741,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER9 NC,OPER9,1,Lezíria do Tejo,NULL,NÃO ligado
FSBF,Portatil,1260742,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER10 NC,OPER10,1,Algarve,NULL,NÃO ligado
FSBF,Portatil,1260743,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER11 NC,OPER11,1,Lezíria do Tejo,NULL,NÃO ligado
FSBF,Portatil,1260744,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER12 NC,OPER12,1,Beira Baixa,NULL,NÃO ligado
FSBF,Portatil,1260745,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER13 NC,OPER13,1,Beiras e Serra da Estrela,NULL,NÃO ligado
FSBF,Portatil,1260746,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER14 NC,OPER14,1,Algarve,NULL,NÃO ligado
FSBF,Portatil,1260747,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER15 NC,OPER15,1,Terras de Trás-os-Montes,NULL,NÃO ligado
FSBF,Portatil,1260748,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF OPER16 NC,OPER16,1,Lezíria do Tejo,NULL,NÃO ligado
EGFR,Portatil,1260749,GFR - Lisboa e Vale do Tejo,GFR,SF NSR AML1 GL,GFR AML,1,Área Metropolitana de Lisboa,NULL,Ligado (DDI)
EGFR,Portatil,1260750,GFR - Lisboa e Vale do Tejo,GFR,SF NSR AML2 GL,GFR AML,1,Área Metropolitana de Lisboa,NULL,Ligado (DDI)
EGFR,Portatil,1260751,GFR - Lisboa e Vale do Tejo,GFR,SF NSR AML3 GL,GFR AML,1,Área Metropolitana de Lisboa,NULL,NÃO ligado
EGFR,Portatil,1260752,GFR - Lisboa e Vale do Tejo,GFR,SF NSR AML4 GL,GFR AML,1,Área Metropolitana de Lisboa,NULL,NÃO ligado
FSBF,Portatil,1260753,Formação,FSBF,SF FORM1 NC,SF FORM,1,Região de Leiria,NULL,NÃO ligado
FSBF,Portatil,1260754,Formação,FSBF,SF FORM2 NC,SF FORM,1,NULL,NULL,NÃO ligado
FSBF,Portatil,1260755,Formação,FSBF,SF FORM3 NC,SF FORM,1,NULL,NULL,NÃO ligado
,Portatil,1260756,ICNF - Norte,CD,SF DR N NC,DR NORTE,1,Alto Tâmega e Barroso,NULL,NÃO ligado
,Portatil,1260757,ICNF - Centro,CD,SF DR C NC,SF DR CENTRO,1,Viseu Dão Lafões,NULL,NÃO ligado
,Portatil,1260758,ICNF - Centro,CD,SF DR ALT NC,DR ALENTEJO,1,Alentejo Central,NULL,NÃO ligado
,Portatil,1260759,ICNF - Centro,CD,SF DR ALG NC,DR ALGARVE,1,Alentejo Litoral,NULL,NÃO ligado
ESF,Viatura,1260760,AFLOMAÇÃO - Associação Florestal do Concelho de Mação,ESF,SF 16-16C.2 MT,SF 16-16C,1,Beira Baixa,S_F_DEZASSEIS_MAÇÃO,Ligado (DDI)
EGFR,Portatil,1260761,GFR - Norte,GFR,SF DRA N NC,DRA N,1,Ave,NULL,NÃO ligado
EGFR,Portatil,1260762,GFR - Centro,GFR,SF DRA C NC,DRA C,1,Beiras e Serra da Estrela,NULL,Ligado (DDI)
EGFR,Portatil,1260763,GFR - Alentejo,GFR,SF DRA ALT NC,DRA ALT,1,Alentejo Central,NULL,NÃO ligado
EGFR,Portatil,1260764,GFR - Lisboa e Vale do Tejo,GFR,SF NSR MT1 MT,GFR MT,1,Médio Tejo,NULL,Ligado (DDI)
EGFR,Portatil,1260765,GFR - Lisboa e Vale do Tejo,GFR,SF NSR MT2 MT,GFR MT,1,Médio Tejo,NULL,NÃO ligado
EGFR,Portatil,1260766,GFR - Lisboa e Vale do Tejo,GFR,SF NSR MT3 MT,GFR MT,1,Médio Tejo,NULL,NÃO ligado
EGFR,Portatil,1260767,GFR - Lisboa e Vale do Tejo,GFR,SF NSR MT4 MT,GFR MT,1,Médio Tejo,NULL,NÃO ligado
EGFR,Portatil,1260768,GFR - Lisboa e Vale do Tejo,GFR,SF NSR LT1 LT,GFR LT,1,Área Metropolitana de Lisboa,NULL,Ligado (DDI)
EGFR,Portatil,1260769,GFR - Lisboa e Vale do Tejo,GFR,SF NSR LT2 LT,GFR LT,1,Alentejo Litoral,NULL,Ligado (DDI)
EGFR,Portatil,1260770,GFR - Lisboa e Vale do Tejo,GFR,SF NSR LT3 LT,GFR LT,1,Lezíria do Tejo,NULL,Ligado (DDI)
EGFR,Portatil,1260771,GFR - Lisboa e Vale do Tejo,GFR,SF NSR LT4 LT,GFR LT,1,Lezíria do Tejo,NULL,NÃO ligado
FSBF,Portatil,1260772,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF COMAQ N1 NC,COMAQ N1,1,NULL,NULL,NÃO ligado
FSBF,Portatil,1260773,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF COMAQ N2 NC,COMAQ N2,1,NULL,NULL,NÃO ligado
FSBF,Portatil,1260774,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF COMAQ C1 NC,COMAQ C1,1,Alto Alentejo,NULL,NÃO ligado
FSBF,Portatil,1260775,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF COMAQ C2 NC,COMAQ C2,1,NULL,NULL,NÃO ligado
FSBF,Portatil,1260776,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF COMAQ S1 NC,COMAQ S1,1,NULL,NULL,NÃO ligado
FSBF,Portatil,1260777,Comando Nacional da Força de Sapadores Bombeiros Florestais,FSBF,SF COMAQ S2 NC,COMAQ S2,1,NULL,NULL,NÃO ligado
EGFR,Portatil,1260778,GFR - Centro,GFR,SF DRA LVT NC,DRA LVT,1,NULL,NULL,NÃO ligado
EGFR,Portatil,1260779,GFR - Centro,GFR,SF DRA ALG NC,DRA ALG,1,NULL,NULL,NÃO ligado
DIRIGENTES,Portatil,1260780,Conselho Diretivo ICNF - Dr Nuno Banza,CD,SF CD.1 NC,SF CD.1,1,NULL,Coruja 1,Ligado (DDI)
DIRIGENTES,Portatil,1260781,Conselho Diretivo ICNF - Dr Paulo Salsa,CD,SF CD.2 NC,CD,1,NULL,Coruja 2,Ligado (DDI)
DIRIGENTES,Portatil,1260782,Conselho Diretivo ICNF - Eng.º Nuno Sequeira,CD,SF CD.3 NC,SF CD.3,1,NULL,Coruja 3,Ligado (DDI)
DIRIGENTES,Portatil,1260783,DNGPFR - Eng.º João Pinho,CD,SF DNGPFR.1 NC,DNGPFR.1,1,NULL,Coruja 4,Ligado (DDI)
DIRIGENTES,Portatil,1260784,DNGPFR - Dr. Jorge Dias,CD,SF DNGPFR.2 NC,DNGPFR.2,1,NULL,Coruja 5,Ligado (DDI)
EGFR,Portatil,1261002,Coordenador Prevenção Estrutural - Santarém2,GFR,SF CPE SR2,Corvo 2 Oeste,1,Oeste,NULL,NÃO ligado
ESF,Portatil,1261003,Município de Santarém (ex-APFRA-Associação dos Produtores Florestais da Região de Alcobaça),ESF,SF 13-16C SR,SF 13-16C,1,Lezíria do Tejo,NULL,NÃO ligado
BSF,Portatil,1261061,Comunidade Intermunicipal da Lezíria do Tejo - BRIG-2-185,BSF,SF 11-185 SR,SF 11-185,1,Lezíria do Tejo,NULL,NÃO ligado
BSF,Portatil,1261062,Comunidade Intermunicipal da Lezíria do Tejo - BRIG-2-185,BSF,SF 10-185 SR,SF 10-185,1,Lezíria do Tejo,NULL,NÃO ligado
EGFR,Portatil,1261073,Coordenador Regional 3,GFR,SF CR.5 NC,Corvo 1 Oeste,1,Oeste,NULL,NÃO ligado
BSF,Viatura,1261088,Comunidade Intermunicipal da Lezíria do Tejo - BRIG-2-185,BSF,SF 10-185.2 SR,SF 10-185,1,Lezíria do Tejo,NULL,NÃO ligado
BSF,Viatura,1261089,Comunidade Intermunicipal da Lezíria do Tejo - BRIG-2-185,BSF,SF 11-185.2 SR,SF 11-185,1,Lezíria do Tejo,NULL,NÃO ligado
DIRIGENTES,Portatil,1261112,Conselho Diretivo,CD,SF CD.2 NC,SF CD.2,1,Lezíria do Tejo,NULL,NÃO ligado
EGFR,Portatil,1261134,NsR- Área Metropolitana de Lisboa,GFR,SF GFR.2 AML,GFR AML,1,Área Metropolitana de Lisboa,NULL,NÃO ligado
EGFR,Portatil,1261143,NsR - Porto,GFR,SF GFR.1 AMP,Corvo 3 Porto,1,Área Metropolitana do Porto,NULL,NÃO ligado
EGFR,Portatil,1261144,NsR - Tâmega e Sousa,GFR,SF GFR.1 TS ,GFR TS,1,Tâmega e Sousa,NULL,NÃO ligado
,Portatil,1265022,Diretor Regional LVT,CD,SF DR.3 NC,Lobo 1 LVT,1,Lezíria do Tejo,NULL,NÃO ligado
ESF,Portatil,2260500,Município de Estremoz,ESF,SF 01-183 AC,SF 01-183,1,Alentejo Central,S_F_UM_ESTREMOZ,Ligado (DDI)
ESF,Portatil,2260501,Município de Portel,ESF,SF 02-183 AC,SF 02-183,1,Alentejo Central,S_F_DOIS_PORTEL,Ligado (COD_EQUIPA)
ESF,Portatil,2260502,Município de Borba,ESF,SF 03-183 AC,SF 03-183,1,Alentejo Central,S_F_TRES_BORBA,Ligado (DDI)
ESF,Portatil,2260503,Município de Odemira,ESF,SF 04-181 AL,SF 04-181,1,Alentejo Litoral,S_F_QUATRO_ODEMIRA,Ligado (COD_EQUIPA)
ESF,Portatil,2260504,Município de Grândola,ESF,SF 05-181 AL,SF 05-181,1,Alentejo Litoral,S_F_CINCO_GRANDOLA,Ligado (DDI)
ESF,Portatil,2260505,APIFLORA - Associação Agro-Florestal,ESF,SF 08-181 AL,SF 08-181,1,Alentejo Litoral,S_F_OITO_ODEMIRA,Ligado (COD_EQUIPA)
ESF,Portatil,2260506,APIFLORA - Associação Agro-Florestal,ESF,SF 09-181 AL,SF 09-181,1,Alentejo Litoral,S_F_NOVE_ODEMIRRA,Ligado (DDI)
ESF,Portatil,2260507,Município de Estremoz,ESF,SF 01-183.2 AC,SF 01-183,1,Alentejo Central,S_F_UM_ESTREMOZ,Ligado (COD_EQUIPA)
ESF,Portatil,2260508,Município de Portel,ESF,SF 02-183.2 AC,SF 02-183,1,Alentejo Central,S_F_DOIS_PORTEL,Ligado (DDI)
ESF,Portatil,2260509,Município de Borba,ESF,SF 03-183.2 AC,SF 03-183,1,Alentejo Central,S_F_TRES_BORBA,Ligado (COD_EQUIPA)
ESF,Portatil,2260510,Município de Odemira,ESF,SF 04-181.2 AL,SF 04-181,1,Alentejo Litoral,S_F_QUATRO_ODEMIRA,Ligado (DDI)
ESF,Portatil,2260511,Município de Grândola,ESF,SF 05-181.2 AL,SF 05-181,1,Alentejo Litoral,S_F_CINCO_GRANDOLA,Ligado (COD_EQUIPA)
ESF,Viatura,2260512,AMFALA - Associação de Manutenção Florestal dos Amigos do Litoral Alentejano,ESF,SF 06-181 AL,SF 06-181,1,Alentejo Litoral,S_F_SEIS_SANTIAGO_DO_CACÉM,Ligado (DDI)
ESF,Portatil,2260513,AMFALA - Associação de Manutenção Florestal dos Amigos do Litoral Alentejano,ESF,SF 06-181.2 AL,SF 06-181,1,Alentejo Litoral,S_F_SEIS_SANTIAGO_DO_CACÉM,Ligado (DDI)
ESF,Portatil,2260514,AMFALA - Associação de Manutenção Florestal dos Amigos do Litoral Alentejano,ESF,SF 07-181 AL,SF 07-181,1,Alentejo Litoral,S_F_SETE_SINES,Ligado (DDI)
ESF,Viatura,2260515,AMFALA - Associação de Manutenção Florestal dos Amigos do Litoral Alentejano,ESF,SF 07-181.2 AL,SF 07-181,1,Alentejo Litoral,S_F_SETE_SINES,Ligado (DDI)
ESF,Portatil,2260516,APIFLORA - Associação Agro-Florestal,ESF,SF 08-181.2 AL,SF 08-181,1,Alentejo Litoral,S_F_OITO_ODEMIRA,Ligado (DDI)
ESF,Portatil,2260517,APIFLORA - Associação Agro-Florestal,ESF,SF 09-181.2 AL,SF 09-181,1,Alentejo Litoral,S_F_NOVE_ODEMIRRA,Ligado (COD_EQUIPA)
VN,Portatil,2260518,Reserva Natural do Estuário do Sado,VN,SF 3VN08 AL,SF 3VN08,1,Alentejo Litoral,NULL,Ligado (DDI)
VN,Portatil,2260519,Reserva Natural das Lagoas de Santo André e da Sancha - RNLSAS,VN,SF 4VN02 AL,SF 4VN02,1,Alentejo Litoral,NULL,Ligado (DDI)
VN,Portatil,2260520,Rede Natura Alentejo Central,VN,SF 4VN05 AC,SF 4VN05,1,Alentejo Litoral,NULL,Ligado (DDI)
CNAF,Portatil,2260521,Mata Nacional de Valverde,CNAF,SF CNAF39 AL,CNAF 39,1,Alentejo Litoral,CNAF_TRINTA_E_NOVE_VALVERDE,Ligado (DDI)
CNAF,Viatura,2260522,Mata Nacional de Valverde,CNAF,SF CNAF39.2 AL,CNAF 25,1,Alto Minho,CNAF_VINTE_E_CINCO_ARCOS_DE_VALDEVEZ,Ligado (DDI)
EGFR,Portatil,2260523,GFR - Alentejo,GFR,SF NSR AC1 AC,GFR AC,1,Alentejo Central,NULL,NÃO ligado
EGFR,Portatil,2260524,GFR - Alentejo,GFR,SF NSR AC2 AC,GFR AC,1,Alentejo Central,NULL,NÃO ligado
EGFR,Portatil,2260525,GFR - Alentejo,GFR,SF NSR AC3 AC,GFR AC,1,Alto Alentejo,NULL,NÃO ligado
EGFR,Portatil,2260526,GFR - Alentejo,GFR,SF NSR AC4 AC,GFR AC,1,Alentejo Central,NULL,NÃO ligado
EGFR,Portatil,2260527,GFR - Alentejo,GFR,SF NSR AL1 AL,GFR AL,1,Alentejo Litoral,NULL,NÃO ligado
